SHIPMENT_ID,PO_NUMBER,ORIGIN_PORT,DESTINATION,CARRIER_SCAC,TRANSPORT_MODE,SHIP_DATE,ETA_DATE,ACTUAL_ARRIVAL_DATE,CONTAINER_NUMBER,GROSS_WEIGHT,WEIGHT_UOM,FREIGHT_COST,FREIGHT_CURRENCY,INCOTERMS,SHIPMENT_STATUS,HS_CODE
SHP-210785,4500087479,CNYTN,MER-3PL-PL-02,EGLV,RAIL,26-JAN-25,02-FEB-25,01-FEB-25,MSKU1145046,"14,837 lb",LB,"7,800.00",CNY,DAP,DELIVERED,850760
SHP-210786,4500087550,TWKHH,MER-DC-US-04,FDXG,OCEAN,30-JAN-25,26-FEB-25,26-FEB-25,MAEU1145412,"8,530 kg",KG,"6,500.00",USD,FOB,DELIVERED,850760
SHP-210787,,VNSGN,MER-DC-CN-01,CMDU,OCEAN,03-FEB-25,03-MAR-25,N/A,MAEU1145412,"4,820 kg",KG,"1,400.00",USD,FCA,IN_TRANSIT,851770
SHP-210788,,KRPUS,MER-DC-SG-01,MAEU,OCEAN,07-FEB-25,08-MAR-25,N/A,EGHU1145784,"8,950 lb",LB,"22,500.00",EUR,EXW,IN_TRANSIT,853400
SHP-210789,,JPNGO,MER-DC-US-02,MAEU,AIR,11-FEB-25,16-FEB-25,N/A,EGHU1145784,"4,020 kg",KG,"15,400.00",USD,CIF,EXCEPTION,852990
SHP-210790,4500087804,CNXMN,MER-DC-NL-01,MAEU,TRUCK,15-FEB-25,21-FEB-25,25-FEB-25,ONEU1146151,"4,254 lb",LB,"18,300.00",USD,DDP,DELIVERED,853400
SHP-210791,4500087876,TWTPE,MER-DC-GB-01,HLCU,RAIL,19-FEB-25,26-FEB-25,03-MAR-25,ONEU1146151,"6,940 kg",KG,"11,000.00",EUR,DAP,DELIVERED,853400
SHP-210792,4500087953,CNSHA,MER-3PL-MY-03,EGLV,OCEAN,23-FEB-25,22-MAR-25,19-MAR-25,MSKU1146525,"19,240 kg",KG,"9,200.00",USD,FOB,DELIVERED,851770
SHP-210793,4500088014,CNYTN,MER-DC-US-05,CMDU,OCEAN,27-FEB-25,27-MAR-25,25-MAR-25,MSKU1146525,"14,350 kg",KG,"9,800.00",USD,FCA,DELIVERED,851770
SHP-210794,4500088080,TWKHH,MER-DC-CN-02,FDXG,OCEAN,03-MAR-25,01-APR-25,31-MAR-25,MAEU1146893,"15,410 lb",LB,"21,600.00",USD,EXW,DELIVERED,852990
SHP-210795,4500088139,VNSGN,MER-3PL-US-01,MAEU,AIR,07-MAR-25,12-MAR-25,12-MAR-25,MAEU1146893,"10,990 kg",KG,"10,400.00",USD,CIF,DELIVERED,850760
SHP-210796,4500088205,KRPUS,MER-DC-US-03,ONEY,TRUCK,11-MAR-25,17-MAR-25,18-MAR-25,EGHU1147262,"5,430 kg",KG,"13,000.00",USD,DDP,DELIVERED,853400
SHP-210797,,JPNGO,MER-DC-DE-01,CMDU,RAIL,15-MAR-25,22-MAR-25,N/A,EGHU1147262,"37,677 lb",LB,"18,300.00",USD,DAP,IN_TRANSIT,392690
SHP-210798,,CNXMN,MER-DC-MX-01,ONEY,OCEAN,19-MAR-25,15-APR-25,N/A,ONEU1147630,"13,710 kg",KG,"12,900.00",USD,FOB,IN_TRANSIT,392690
SHP-210799,,TWTPE,MER-DC-NL-01,ONEY,OCEAN,23-MAR-25,20-APR-25,N/A,ONEU1147630,"14,638 lb",LB,"22,900.00",EUR,FCA,EXCEPTION,852990
SHP-210800,4500088488,CNSHA,MER-DC-US-06,EGLV,OCEAN,27-MAR-25,25-APR-25,30-APR-25,MSKU1148003,"7,930 kg",KG,"3,500.00",CNY,CIF,DELIVERED,851770
SHP-210801,4500088552,CNYTN,MER-DC-JP-01,CMDU,AIR,31-MAR-25,05-APR-25,02-APR-25,MSKU1148003,"10,730 kg",KG,"23,100.00",EUR,CIF,DELIVERED,853400
SHP-210802,4500088606,TWKHH,MER-3PL-PL-02,CMDU,TRUCK,04-APR-25,10-APR-25,08-APR-25,MAEU1148371,"4,510 kg",KG,"21,100.00",EUR,DDP,DELIVERED,392690
SHP-210803,4500088675,VNSGN,MER-DC-US-04,CMDU,RAIL,08-APR-25,15-APR-25,14-APR-25,MAEU1148371,"24,008 lb",LB,"20,700.00",EUR,DAP,DELIVERED,850760
SHP-210804,4500088739,KRPUS,Shanghai DC,ONEY,OCEAN,12-APR-25,09-MAY-25,09-MAY-25,EGHU1148741,"9,670 kg",KG,"1,800.00",EUR,FOB,DELIVERED,851770
SHP-210805,4500088797,JPNGO,MER-DC-SG-01,EGLV,OCEAN,16-APR-25,14-MAY-25,15-MAY-25,EGHU1148741,"13,400 kg",KG,"12,200.00",USD,FCA,DELIVERED,392690
SHP-210806,4500088856,CNXMN,MER-DC-US-02,HLCU,OCEAN,20-APR-25,19-MAY-25,21-MAY-25,ONEU1149119,"12,015 lb",LB,"14,600.00",EUR,EXW,DELIVERED,853400
SHP-210807,4500900807,TWTPE,MER-DC-NL-01,CMDU,AIR,24-APR-25,29-APR-25,N/A,ONEU1149119,"3,050 kg",KG,"2,100.00",EUR,CIF,IN_TRANSIT,851770
SHP-210808,,CNSHA,MER-DC-GB-01,HLCU,TRUCK,28-APR-25,04-MAY-25,N/A,MSKU1149484,"25,220 lb",LB,"18,600.00",CNY,DDP,IN_TRANSIT,852990
SHP-210809,,CNYTN,MER-3PL-MY-03,EGLV,RAIL,02-MAY-25,09-MAY-25,N/A,MSKU1149484,"12,230 kg",KG,"9,100.00",USD,DAP,EXCEPTION,392690
SHP-210810,4500089119,TWKHH,MER-DC-US-05,EGLV,OCEAN,06-MAY-25,02-JUN-25,30-MAY-25,MAEU1149850,"14,530 kg",KG,"4,000.00",USD,FOB,DELIVERED,853400
SHP-210811,4500089177,VNSGN,MER-DC-CN-02,HLCU,OCEAN,10-MAY-25,07-JUN-25,05-JUN-25,MAEU1149850,"8,460 kg",KG,"21,900.00",USD,FCA,DELIVERED,852990
SHP-210812,4500089243,KRPUS,MER-3PL-US-01,EGLV,OCEAN,14-MAY-25,12-JUN-25,11-JUN-25,EGHU1150224,"5,026 lb",LB,"15,900.00",CNY,EXW,DELIVERED,850760
SHP-210813,4500089298,JPNGO,MER-DC-US-03,CMDU,AIR,18-MAY-25,23-MAY-25,23-MAY-25,EGHU1150224,"5,060 kg",KG,"17,300.00",CNY,CIF,DELIVERED,852990
SHP-210814,4500089378,CNXMN,MER-DC-DE-01,EGLV,TRUCK,12-SEP-24,18-SEP-24,19-SEP-24,ONEU1150594,"13,090 kg",KG,"12,900.00",USD,DDP,DELIVERED,847330
SHP-210815,4500089435,TWTPE,MER-DC-MX-01,ONEY,RAIL,26-MAY-25,02-JUN-25,04-JUN-25,ONEU1150594,"18,981 lb",LB,"22,200.00",CNY,DAP,DELIVERED,853400
SHP-210816,4500089508,CNSHA,MER-DC-NL-01,HLCU,OCEAN,30-MAY-25,26-JUN-25,29-JUN-25,MSKU1150968,"2,020 kg",KG,"20,900.00",USD,FOB,DELIVERED,847330
SHP-210817,,CNYTN,MER-DC-US-06,FDXG,OCEAN,03-JUN-25,01-JUL-25,N/A,MSKU1150968,"23,369 lb",LB,"15,500.00",USD,FCA,IN_TRANSIT,392690
SHP-210818,,TWKHH,MER-DC-JP-01,MAEU,OCEAN,07-JUN-25,06-JUL-25,N/A,MAEU1151333,"4,510 kg",KG,"17,600.00",USD,EXW,IN_TRANSIT,853400
SHP-210819,,VNSGN,MER-3PL-PL-02,HLCU,AIR,11-JUN-25,16-JUN-25,N/A,MAEU1151333,"9,470 kg",KG,"14,200.00",USD,CIF,EXCEPTION,850760
SHP-210820,4500089755,KRPUS,MER-DC-US-04,ONEY,TRUCK,15-JUN-25,21-JUN-25,19-JUN-25,EGHU1151703,"8,120 kg",KG,"8,900.00",CNY,DAP,DELIVERED,392690
SHP-210821,4500089822,JPNGO,MER-DC-CN-01,EGLV,RAIL,19-JUN-25,26-JUN-25,25-JUN-25,EGHU1151703,"37,522 lb",LB,"21,100.00",EUR,DAP,DELIVERED,847330
SHP-210822,4500089882,CNXMN,MER-DC-SG-01,CMDU,OCEAN,23-JUN-25,20-JUL-25,20-JUL-25,ONEU1152072,"7,790 kg",KG,"20,700.00",EUR,FOB,DELIVERED,851770
SHP-210823,4500089946,TWTPE,MER-DC-US-02,CMDU,OCEAN,27-JUN-25,25-JUL-25,26-JUL-25,ONEU1152072,"14,880 kg",KG,"2,800.00",USD,FCA,DELIVERED,853400
SHP-210824,4500087020,CNSHA,MER-DC-NL-01,FDXG,OCEAN,01-JUL-25,30-JUL-25,01-AUG-25,MSKU1152446,"18,276 lb",LB,"8,500.00",USD,EXW,DELIVERED,392690
SHP-210825,4500087087,CNYTN,MER-DC-GB-01,MAEU,AIR,05-JUL-25,10-JUL-25,13-JUL-25,MSKU1152446,"8,270 kg",KG,"2,900.00",USD,CIF,DELIVERED,392690
SHP-210826,4500087161,TWKHH,MER-3PL-MY-03,HLCU,TRUCK,09-JUL-25,15-JUL-25,19-JUL-25,MAEU1152812,"7,628 lb",LB,"16,200.00",EUR,DDP,DELIVERED,853400
SHP-210827,,VNSGN,MER-DC-US-05,MAEU,RAIL,13-JUL-25,20-JUL-25,N/A,MAEU1152812,"14,300 kg",KG,"13,500.00",USD,DAP,IN_TRANSIT,847330
SHP-210828,,KRPUS,MER-DC-CN-02,MAEU,OCEAN,17-JUL-25,13-AUG-25,N/A,EGHU1153183,"6,480 kg",KG,"9,500.00",CNY,FOB,IN_TRANSIT,853400
SHP-210829,,JPNGO,MER-3PL-US-01,EGLV,OCEAN,21-JUL-25,18-AUG-25,N/A,EGHU1153183,690 kg,KG,"5,900.00",EUR,FCA,EXCEPTION,851770
SHP-210830,4500087426,CNXMN,MER-DC-US-03,EGLV,OCEAN,25-JUL-25,23-AUG-25,22-AUG-25,ONEU1153551,"15,520 lb",LB,"5,500.00",USD,EXW,DELIVERED,850760
SHP-210831,4500087496,TWTPE,MER-DC-DE-01,EGLV,AIR,29-JUL-25,03-AUG-25,03-AUG-25,ONEU1153551,"7,950 kg",KG,"12,000.00",CNY,CIF,DELIVERED,851770
SHP-210832,4500087559,CNSHA,MER-DC-MX-01,HLCU,TRUCK,02-AUG-25,08-AUG-25,09-AUG-25,MSKU1153925,"16,980 kg",KG,"23,300.00",USD,DDP,DELIVERED,853400
SHP-210833,4500087633,CNYTN,MER-DC-NL-01,ONEY,RAIL,06-AUG-25,13-AUG-25,15-AUG-25,MSKU1153925,"28,108 lb",LB,"20,300.00",USD,DAP,DELIVERED,392690
SHP-210834,4500087703,TWKHH,MER-DC-US-06,FDXG,OCEAN,10-AUG-25,06-SEP-25,09-SEP-25,MAEU1154292,"2,910 kg",KG,"16,600.00",USD,FOB,DELIVERED,852990
SHP-210835,4500087762,VNSGN,MER-DC-JP-01,EGLV,OCEAN,14-AUG-25,11-SEP-25,15-SEP-25,MAEU1154292,"38,735 lb",LB,800.00,EUR,FCA,DELIVERED,850760
SHP-210836,4500087818,KRPUS,MER-3PL-PL-02,HLCU,OCEAN,18-AUG-25,16-SEP-25,21-SEP-25,EGHU1154662,"4,470 kg",KG,"2,700.00",EUR,EXW,DELIVERED,847330
SHP-210837,,JPNGO,MER-DC-US-04,ONEY,AIR,22-AUG-25,27-AUG-25,N/A,EGHU1154662,"10,270 kg",KG,"9,600.00",CNY,CIF,IN_TRANSIT,852990
SHP-210838,,CNXMN,MER-DC-CN-01,FDXG,TRUCK,26-AUG-25,01-SEP-25,N/A,ONEU1155030,240 kg,KG,800.00,EUR,DDP,IN_TRANSIT,852990
SHP-210839,,TWTPE,MER-DC-SG-01,HLCU,RAIL,30-AUG-25,06-SEP-25,N/A,ONEU1155030,"36,751 lb",LB,"9,300.00",EUR,DAP,EXCEPTION,392690
SHP-210840,4500088088,CNSHA,MER-DC-US-02,MAEU,OCEAN,03-SEP-25,30-SEP-25,N/A,MSKU1155403,"14,400 kg",KG,"19,200.00",CNY,FCA,CUSTOMS_HOLD,850760
SHP-210841,4500088162,CNYTN,MER-DC-NL-01,EGLV,OCEAN,07-SEP-25,05-OCT-25,06-OCT-25,MSKU1155403,"6,340 kg",KG,"15,500.00",EUR,FCA,DELIVERED,852990
SHP-210842,4500088215,TWKHH,MER-DC-GB-01,ONEY,OCEAN,11-SEP-25,10-OCT-25,12-OCT-25,MAEU1155771,"16,843 lb",LB,"6,600.00",CNY,EXW,DELIVERED,850760
SHP-210843,4500088296,VNSGN,MER-3PL-MY-03,CMDU,AIR,15-SEP-25,20-SEP-25,23-SEP-25,MAEU1155771,"5,270 kg",KG,"6,200.00",USD,CIF,DELIVERED,850760
SHP-210844,4500088360,KRPUS,MER-DC-US-05,HLCU,TRUCK,19-SEP-25,25-SEP-25,29-SEP-25,EGHU1156140,"20,282 lb",LB,"21,100.00",USD,DDP,DELIVERED,852990
SHP-210845,4500088429,JPNGO,MER-DC-CN-02,MAEU,RAIL,23-SEP-25,30-SEP-25,05-OCT-25,EGHU1156140,"11,470 kg",KG,"3,200.00",USD,DAP,DELIVERED,847330
SHP-210846,4500088505,CNXMN,MER-3PL-US-01,CMDU,OCEAN,27-SEP-25,24-OCT-25,21-OCT-25,ONEU1156519,910 kg,KG,"3,300.00",USD,FOB,DELIVERED,851770
SHP-210847,,TWTPE,MER-DC-US-03,MAEU,OCEAN,01-OCT-25,29-OCT-25,N/A,ONEU1156519,"9,770 kg",KG,"6,600.00",USD,FCA,IN_TRANSIT,851770
SHP-210848,,CNSHA,Berlin DC Bldg A,FDXG,OCEAN,05-OCT-25,03-NOV-25,N/A,MSKU1156884,"31,173 lb",LB,"6,700.00",CNY,EXW,IN_TRANSIT,852990
SHP-210849,,CNYTN,MER-DC-MX-01,ONEY,AIR,09-OCT-25,14-OCT-25,N/A,MSKU1156884,"17,940 kg",KG,"12,000.00",USD,CIF,EXCEPTION,850760
SHP-210850,4500088752,TWKHH,MER-DC-NL-01,FDXG,TRUCK,13-OCT-25,19-OCT-25,20-OCT-25,MAEU1157250,"5,090 kg",KG,"16,100.00",USD,DDP,DELIVERED,392690
SHP-210851,4500088820,VNSGN,MER-DC-US-06,HLCU,RAIL,18-MAR-25,25-MAR-25,27-MAR-25,MAEU1157250,"30,247 lb",LB,"20,100.00",USD,DAP,DELIVERED,850760
SHP-210852,4500088868,KRPUS,MER-DC-JP-01,FDXG,OCEAN,21-OCT-25,17-NOV-25,20-NOV-25,EGHU1157620,"12,130 kg",KG,"10,300.00",CNY,FOB,DELIVERED,853400
SHP-210853,4500088932,JPNGO,MER-3PL-PL-02,HLCU,OCEAN,25-OCT-25,22-NOV-25,26-NOV-25,EGHU1157620,"12,764 lb",LB,"13,200.00",EUR,FCA,DELIVERED,851770
SHP-210854,4500089003,CNXMN,MER-DC-US-04,MAEU,OCEAN,29-OCT-25,27-NOV-25,02-DEC-25,ONEU1157990,"17,380 kg",KG,"2,400.00",USD,EXW,DELIVERED,847330
SHP-210855,4500089078,TWTPE,MER-DC-CN-01,HLCU,AIR,02-NOV-25,07-NOV-25,04-NOV-25,ONEU1157990,"11,670 kg",KG,"10,800.00",USD,CIF,DELIVERED,850760
SHP-210856,4500089135,CNSHA,MER-DC-SG-01,HLCU,TRUCK,06-NOV-25,12-NOV-25,10-NOV-25,MSKU1158362,"18,520 kg",KG,"2,200.00",USD,DDP,DELIVERED,392690
SHP-210857,4500900857,CNYTN,MER-DC-US-02,FDXG,RAIL,10-NOV-25,17-NOV-25,N/A,MSKU1158362,"19,378 lb",LB,"8,000.00",CNY,DAP,IN_TRANSIT,851770
SHP-210858,,TWKHH,MER-DC-NL-01,CMDU,OCEAN,14-NOV-25,11-DEC-25,N/A,MAEU1158739,"4,810 kg",KG,"14,500.00",CNY,FOB,IN_TRANSIT,392690
SHP-210859,,VNSGN,MER-DC-GB-01,HLCU,OCEAN,18-NOV-25,16-DEC-25,N/A,MAEU1158739,"15,540 kg",KG,"3,100.00",EUR,FCA,EXCEPTION,851770
SHP-210860,4500089389,KRPUS,MER-3PL-MY-03,CMDU,OCEAN,22-NOV-25,21-DEC-25,23-DEC-25,EGHU1159108,"38,470 lb",LB,"7,200.00",CNY,CIF,DELIVERED,851770
SHP-210861,4500089454,JPNGO,MER-DC-US-05,EGLV,AIR,26-NOV-25,01-DEC-25,04-DEC-25,EGHU1159108,"13,460 kg",KG,"23,800.00",USD,CIF,DELIVERED,851770
SHP-210862,4500089519,CNXMN,MER-DC-CN-02,EGLV,TRUCK,30-NOV-25,06-DEC-25,10-DEC-25,ONEU1159478,"41,799 lb",LB,"21,000.00",USD,DDP,DELIVERED,850760
SHP-210863,4500089584,TWTPE,MER-3PL-US-01,EGLV,RAIL,04-DEC-25,11-DEC-25,16-DEC-25,ONEU1159478,"11,870 kg",KG,"15,900.00",CNY,DAP,DELIVERED,392690
SHP-210864,4500089650,CNSHA,MER-DC-US-03,MAEU,OCEAN,08-DEC-25,04-JAN-26,01-JAN-26,MSKU1159841,"1,140 kg",KG,"2,600.00",EUR,FOB,DELIVERED,852990
SHP-210865,4500089715,CNYTN,MER-DC-DE-01,HLCU,OCEAN,12-DEC-25,09-JAN-26,07-JAN-26,MSKU1159841,"13,740 kg",KG,"23,100.00",CNY,FCA,DELIVERED,853400
SHP-210866,4500089768,TWKHH,MER-DC-MX-01,EGLV,OCEAN,16-DEC-25,14-JAN-26,13-JAN-26,MAEU1160211,"36,530 lb",LB,"10,100.00",CNY,EXW,DELIVERED,853400
SHP-210867,,VNSGN,MER-DC-NL-01,EGLV,AIR,20-DEC-25,25-DEC-25,N/A,MAEU1160211,"2,930 kg",KG,"23,700.00",USD,CIF,IN_TRANSIT,850760
SHP-210868,,KRPUS,MER-DC-US-06,EGLV,TRUCK,24-DEC-25,30-DEC-25,N/A,EGHU1160583,"11,870 kg",KG,"19,900.00",USD,DDP,IN_TRANSIT,852990
SHP-210869,,JPNGO,MER-DC-JP-01,EGLV,RAIL,28-DEC-25,04-JAN-26,N/A,EGHU1160583,"36,288 lb",LB,"19,400.00",USD,DAP,EXCEPTION,392690
SHP-210870,4500087029,CNXMN,MER-3PL-PL-02,MAEU,OCEAN,01-JAN-26,28-JAN-26,31-JAN-26,ONEU1160951,"12,710 kg",KG,"1,400.00",USD,FOB,DELIVERED,851770
SHP-210871,4500087100,TWTPE,MER-DC-US-04,ONEY,OCEAN,05-JAN-26,02-FEB-26,N/A,ONEU1160951,"41,976 lb",LB,"11,300.00",USD,FCA,CUSTOMS_HOLD,847330
SHP-210872,4500087179,CNSHA,Shanghai DC,ONEY,OCEAN,09-JAN-26,07-FEB-26,12-FEB-26,MSKU1161324,"9,550 kg",KG,"9,600.00",USD,EXW,DELIVERED,392690
SHP-210873,4500087247,CNYTN,MER-DC-SG-01,HLCU,AIR,13-JAN-26,18-JAN-26,15-JAN-26,MSKU1161324,"8,050 kg",KG,"23,800.00",CNY,CIF,DELIVERED,850760
SHP-210874,4500087311,TWKHH,MER-DC-US-02,HLCU,TRUCK,17-JAN-26,23-JAN-26,21-JAN-26,MAEU1161692,"10,110 kg",KG,"17,300.00",EUR,DDP,DELIVERED,852990
SHP-210875,4500087382,VNSGN,MER-DC-NL-01,HLCU,RAIL,21-JAN-26,28-JAN-26,27-JAN-26,MAEU1161692,"19,510 lb",LB,"19,300.00",USD,DAP,DELIVERED,851770
SHP-210876,4500087443,KRPUS,MER-DC-GB-01,HLCU,OCEAN,25-JAN-26,21-FEB-26,21-FEB-26,EGHU1162061,"7,920 kg",KG,"13,500.00",USD,FOB,DELIVERED,851770
SHP-210877,,JPNGO,MER-3PL-MY-03,MAEU,OCEAN,29-JAN-26,26-FEB-26,N/A,EGHU1162061,"11,680 kg",KG,"19,300.00",USD,FCA,IN_TRANSIT,851770
SHP-210878,,CNXMN,MER-DC-US-05,HLCU,OCEAN,02-FEB-26,03-MAR-26,N/A,ONEU1162430,"11,640 lb",LB,"15,500.00",CNY,EXW,IN_TRANSIT,392690
SHP-210879,,TWTPE,MER-DC-CN-02,EGLV,AIR,06-FEB-26,11-FEB-26,N/A,ONEU1162430,"4,920 kg",KG,"21,100.00",USD,CIF,EXCEPTION,852990
SHP-210880,4500087719,CNSHA,MER-3PL-US-01,FDXG,TRUCK,10-FEB-26,16-FEB-26,20-FEB-26,MSKU1162803,"36,574 lb",LB,"14,900.00",USD,DAP,DELIVERED,853400
SHP-210881,4500087772,CNYTN,MER-DC-US-03,ONEY,RAIL,14-FEB-26,21-FEB-26,26-FEB-26,MSKU1162803,"1,390 kg",KG,"23,500.00",CNY,DAP,DELIVERED,852990
SHP-210882,4500087835,TWKHH,MER-DC-DE-01,CMDU,OCEAN,18-FEB-26,17-MAR-26,14-MAR-26,MAEU1163170,"10,720 kg",KG,"23,700.00",CNY,FOB,DELIVERED,852990
SHP-210883,4500087908,VNSGN,MER-DC-MX-01,CMDU,OCEAN,22-FEB-26,22-MAR-26,20-MAR-26,MAEU1163170,"13,620 kg",KG,"15,900.00",CNY,FCA,DELIVERED,850760
SHP-210884,4500087980,KRPUS,MER-DC-NL-01,MAEU,OCEAN,26-FEB-26,27-MAR-26,26-MAR-26,EGHU1163540,"8,091 lb",LB,"3,500.00",EUR,EXW,DELIVERED,847330
SHP-210885,4500088050,JPNGO,MER-DC-US-06,EGLV,AIR,02-MAR-26,07-MAR-26,07-MAR-26,EGHU1163540,"2,970 kg",KG,"5,200.00",USD,CIF,DELIVERED,853400
SHP-210886,4500088103,CNXMN,MER-DC-JP-01,EGLV,TRUCK,06-MAR-26,12-MAR-26,13-MAR-26,ONEU1163919,"15,820 kg",KG,"22,900.00",CNY,DDP,DELIVERED,852990
SHP-210887,,TWTPE,MER-3PL-PL-02,CMDU,RAIL,10-MAR-26,17-MAR-26,N/A,ONEU1163919,"24,713 lb",LB,"23,900.00",EUR,DAP,IN_TRANSIT,847330
SHP-210888,,CNSHA,MER-DC-US-04,EGLV,OCEAN,18-JUL-25,14-AUG-25,N/A,MSKU1164283,"14,900 kg",KG,"20,100.00",CNY,FOB,IN_TRANSIT,392690
SHP-210889,,CNYTN,MER-DC-CN-01,ONEY,OCEAN,18-MAR-26,15-APR-26,N/A,MSKU1164283,"9,347 lb",LB,"9,200.00",USD,FCA,EXCEPTION,852990
SHP-210890,4500088377,TWKHH,MER-DC-SG-01,HLCU,OCEAN,22-MAR-26,20-APR-26,25-APR-26,MAEU1164650,"10,540 kg",KG,"22,500.00",USD,EXW,DELIVERED,853400
SHP-210891,4500088451,VNSGN,MER-DC-US-02,EGLV,AIR,26-MAR-26,31-MAR-26,28-MAR-26,MAEU1164650,"6,330 kg",KG,"21,400.00",USD,CIF,DELIVERED,850760
SHP-210892,4500088517,KRPUS,MER-DC-NL-01,EGLV,TRUCK,30-MAR-26,05-APR-26,03-APR-26,EGHU1165029,"14,140 kg",KG,"16,200.00",USD,DDP,DELIVERED,850760
SHP-210893,4500088576,JPNGO,MER-DC-GB-01,FDXG,RAIL,03-APR-26,10-APR-26,09-APR-26,EGHU1165029,"41,094 lb",LB,"14,100.00",USD,DAP,DELIVERED,850760
SHP-210894,4500088635,CNXMN,MER-3PL-MY-03,ONEY,OCEAN,07-APR-26,04-MAY-26,04-MAY-26,ONEU1165399,"12,250 kg",KG,"23,600.00",CNY,FOB,DELIVERED,850760
SHP-210895,4500088700,TWTPE,MER-DC-US-05,CMDU,OCEAN,11-APR-26,09-MAY-26,10-MAY-26,ONEU1165399,510 kg,KG,"9,600.00",CNY,FCA,DELIVERED,392690
SHP-210896,4500088763,CNSHA,MER-DC-CN-02,FDXG,OCEAN,15-APR-26,14-MAY-26,16-MAY-26,MSKU1165762,"14,263 lb",LB,"20,000.00",EUR,EXW,DELIVERED,392690
SHP-210897,,CNYTN,MER-3PL-US-01,ONEY,AIR,19-APR-26,24-APR-26,N/A,MSKU1165762,"8,010 kg",KG,"10,200.00",CNY,CIF,IN_TRANSIT,392690
SHP-210898,,TWKHH,MER-DC-US-03,EGLV,TRUCK,23-APR-26,29-APR-26,N/A,MAEU1166138,"33,267 lb",LB,"12,100.00",EUR,DDP,IN_TRANSIT,853400
SHP-210899,,VNSGN,MER-DC-DE-01,EGLV,RAIL,27-APR-26,04-MAY-26,N/A,MAEU1166138,"6,270 kg",KG,"1,400.00",USD,DAP,EXCEPTION,847330
SHP-210900,4500089016,KRPUS,MER-DC-MX-01,HLCU,OCEAN,01-MAY-26,28-MAY-26,25-MAY-26,EGHU1166508,"19,110 kg",KG,"16,100.00",USD,FCA,DELIVERED,850760
SHP-210901,4500089088,JPNGO,MER-DC-NL-01,FDXG,OCEAN,05-MAY-26,02-JUN-26,31-MAY-26,EGHU1166508,"4,870 kg",KG,"22,300.00",USD,FCA,DELIVERED,850760
SHP-210902,4500089149,CNXMN,MER-DC-US-06,ONEY,OCEAN,09-MAY-26,07-JUN-26,N/A,ONEU1166878,"35,825 lb",LB,"5,400.00",CNY,EXW,CUSTOMS_HOLD,852990
SHP-210903,4500089209,TWTPE,MER-DC-JP-01,EGLV,AIR,13-MAY-26,18-MAY-26,18-MAY-26,ONEU1166878,"8,730 kg",KG,"10,300.00",USD,CIF,DELIVERED,392690
SHP-210904,4500089264,CNSHA,MER-3PL-PL-02,ONEY,TRUCK,17-MAY-26,23-MAY-26,24-MAY-26,MSKU1167240,"4,750 kg",KG,"23,400.00",USD,DDP,DELIVERED,847330
SHP-210905,4500089334,CNYTN,MER-DC-US-04,EGLV,RAIL,21-MAY-26,28-MAY-26,30-MAY-26,MSKU1167240,661 lb,LB,"20,000.00",USD,DAP,DELIVERED,851770
SHP-210906,4500089402,TWKHH,MER-DC-CN-01,HLCU,OCEAN,25-MAY-26,21-JUN-26,24-JUN-26,MAEU1167617,"6,740 kg",KG,"8,300.00",EUR,FOB,DELIVERED,853400
SHP-210907,4500900907,VNSGN,MER-DC-SG-01,MAEU,OCEAN,29-MAY-26,26-JUN-26,N/A,MAEU1167617,"23,170 lb",LB,"10,500.00",USD,FCA,IN_TRANSIT,392690
SHP-210908,,KRPUS,MER-DC-US-02,FDXG,OCEAN,02-JUN-26,01-JUL-26,N/A,EGHU1167989,"18,080 kg",KG,900.00,EUR,EXW,IN_TRANSIT,847330
SHP-210909,,JPNGO,MER-DC-NL-01,HLCU,AIR,06-JUN-26,11-JUN-26,N/A,EGHU1167989,"9,510 kg",KG,"17,500.00",USD,CIF,EXCEPTION,851770
SHP-210910,4500089664,CNXMN,MER-DC-GB-01,MAEU,TRUCK,06-JAN-25,12-JAN-25,10-JAN-25,ONEU1168356,"11,020 kg",KG,"9,200.00",EUR,DDP,DELIVERED,851770
SHP-210911,4500089723,TWTPE,MER-3PL-MY-03,FDXG,RAIL,10-JAN-25,17-JAN-25,16-JAN-25,ONEU1168356,"6,591 lb",LB,"20,500.00",USD,DAP,DELIVERED,851770
SHP-210912,4500089783,CNSHA,MER-DC-US-05,MAEU,OCEAN,14-JAN-25,10-FEB-25,10-FEB-25,MSKU1168720,"6,980 kg",KG,"16,000.00",EUR,FOB,DELIVERED,850760
SHP-210913,4500089844,CNYTN,MER-DC-CN-02,MAEU,OCEAN,18-JAN-25,15-FEB-25,16-FEB-25,MSKU1168720,"8,350 kg",KG,"17,500.00",EUR,FCA,DELIVERED,392690
SHP-210914,4500089917,TWKHH,MER-3PL-US-01,FDXG,OCEAN,22-JAN-25,20-FEB-25,22-FEB-25,MAEU1169097,"10,141 lb",LB,"5,100.00",CNY,EXW,DELIVERED,847330
SHP-210915,4500099901,VNSGN,MER-DC-US-03,FDXG,AIR,26-JAN-25,31-JAN-25,03-FEB-25,MAEU1169097,"1,250 kg",KG,"2,200.00",USD,CIF,DELIVERED,852990
